Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
5.380028e+09,1.044854e-02, -3.392950e-02
5.390028e+09,1.519670e-02, -3.474205e-02
5.400028e+09,1.180644e-02, -3.363469e-02
5.410028e+09,1.520605e-02, -3.379567e-02
5.420028e+09,1.374497e-02, -3.394211e-02
5.430028e+09,6.393886e-03, -3.666751e-02
5.440027e+09,1.132954e-02, -3.473024e-02
5.450027e+09,1.533744e-02, -3.296708e-02
5.460027e+09,1.488162e-02, -3.447646e-02
5.470027e+09,1.352050e-02, -3.609312e-02
5.480027e+09,1.624646e-02, -3.380421e-02
5.490027e+09,1.855025e-02, -3.205031e-02
5.500027e+09,1.804045e-02, -3.304012e-02
5.510027e+09,1.544647e-02, -3.945768e-02
5.520026e+09,2.182294e-02, -2.508747e-02
5.530026e+09,1.896930e-02, -3.371361e-02
5.540026e+09,1.928083e-02, -2.871282e-02
5.550026e+09,2.013196e-02, -2.584688e-02
5.560026e+09,2.024399e-02, -2.537285e-02
5.570026e+09,2.113648e-02, -3.489369e-02
5.580026e+09,2.036790e-02, -2.713738e-02
5.590025e+09,2.010043e-02, -2.747726e-02
5.600025e+09,2.118564e-02, -2.899050e-02
5.610025e+09,2.103696e-02, -2.834964e-02
5.620025e+09,2.460695e-02, -3.264620e-02
5.630025e+09,2.954472e-02, -3.526174e-02
5.640025e+09,2.522744e-02, -3.055530e-02
5.650025e+09,2.624035e-02, -3.043588e-02
5.660025e+09,2.461439e-02, -2.977416e-02
5.670024e+09,2.737445e-02, -3.021326e-02
5.680024e+09,3.211298e-02, -3.072879e-02
5.690024e+09,2.520920e-02, -2.850060e-02
5.700024e+09,2.371695e-02, -2.894877e-02
5.710024e+09,3.242191e-02, -2.792364e-02
5.720024e+09,2.284997e-02, -2.863801e-02
5.730024e+09,2.528087e-02, -2.873025e-02
5.740023e+09,2.552138e-02, -2.816896e-02
5.750023e+09,2.945478e-02, -2.671706e-02
5.760023e+09,2.944382e-02, -2.614230e-02
5.770023e+09,2.692334e-02, -2.848965e-02
5.780023e+09,2.424215e-02, -3.206255e-02
5.790023e+09,2.917780e-02, -2.655564e-02
5.800023e+09,2.879590e-02, -2.710343e-02
5.810023e+09,2.885422e-02, -2.950820e-02
5.820022e+09,3.128868e-02, -2.620158e-02
5.830022e+09,3.130794e-02, -2.395359e-02
5.840022e+09,3.047368e-02, -2.845276e-02
5.850022e+09,3.175893e-02, -2.438107e-02
5.860022e+09,3.247333e-02, -3.006953e-02
5.870022e+09,3.295813e-02, -2.862119e-02
5.880022e+09,3.362420e-02, -2.612181e-02
5.890021e+09,3.373633e-02, -2.441460e-02
5.900021e+09,3.735537e-02, -2.981099e-02
5.910021e+09,3.460829e-02, -2.493005e-02
5.920021e+09,3.413745e-02, -2.271251e-02
5.930021e+09,3.496304e-02, -2.337179e-02
5.940021e+09,3.536480e-02, -2.272083e-02
5.950021e+09,3.304437e-02, -2.089905e-02
5.960021e+09,3.847701e-02, -2.185978e-02
5.970020e+09,3.703794e-02, -2.102103e-02
5.980020e+09,3.364733e-02, -2.036848e-02
5.990020e+09,3.474848e-02, -2.003107e-02
6.000020e+09,4.326084e-02, -1.897256e-02
6.010020e+09,3.448632e-02, -1.962468e-02
6.020020e+09,3.965426e-02, -1.831994e-02
6.030020e+09,3.927810e-02, -1.838128e-02
6.040019e+09,3.223244e-02, -2.193184e-02
6.050019e+09,4.288225e-02, -1.373628e-02
6.060019e+09,3.706852e-02, -1.893080e-02
6.070019e+09,4.069122e-02, -1.424602e-02
6.080019e+09,3.872030e-02, -1.762869e-02
6.090019e+09,3.989711e-02, -1.503858e-02
6.100019e+09,3.906688e-02, -1.744457e-02
6.110019e+09,4.033606e-02, -1.432856e-02
6.120018e+09,4.100726e-02, -1.071853e-02
6.130018e+09,4.090906e-02, -7.709301e-03
6.140018e+09,4.129915e-02, -1.244593e-02
6.150018e+09,3.979146e-02, -8.670783e-03
6.160018e+09,4.011992e-02, -1.002388e-02
6.170018e+09,4.135444e-02, -9.246121e-03
6.180018e+09,4.037287e-02, -8.941302e-03
6.190017e+09,4.254808e-02, -1.155094e-02
6.200017e+09,4.454167e-02, -1.175564e-02
6.210017e+09,4.270851e-02, -9.743178e-03
6.220017e+09,4.497576e-02, -1.041661e-02
6.230017e+09,3.780650e-02, -6.185001e-03
6.240017e+09,5.134838e-02, -1.068889e-02
6.250017e+09,4.193096e-02, -7.612669e-03
6.260017e+09,4.380702e-02, -7.032797e-03
6.270016e+09,4.994152e-02, -6.367835e-03
6.280016e+09,4.432096e-02, -5.845449e-03
6.290016e+09,4.432558e-02, -5.022158e-03
6.300016e+09,4.448602e-02, -4.304267e-03
6.310016e+09,4.686456e-02, -2.727723e-03
6.320016e+09,4.412001e-02, -3.437925e-03
6.330016e+09,4.111210e-02, -4.890575e-03
6.340015e+09,3.989918e-02, -6.291729e-03
6.350015e+09,4.583962e-02, 1.379930e-03
6.360015e+09,4.409554e-02, -1.570817e-04
6.370015e+09,4.668503e-02, 3.127610e-03
6.380015e+09,4.372408e-02, -1.853223e-04
6.390015e+09,4.496722e-02, 4.689194e-03
6.400015e+09,4.356297e-02, 1.294547e-03
6.410015e+09,4.383948e-02, -4.249175e-03
6.420014e+09,4.399181e-02, -3.695752e-03
6.430014e+09,4.478587e-02, -4.237762e-03
6.440014e+09,4.397396e-02, 1.343657e-03
6.450014e+09,4.714519e-02, -3.952856e-03
6.460014e+09,4.560290e-02, 5.114636e-04
6.470014e+09,4.540002e-02, 1.787605e-03
6.480014e+09,4.442557e-02, 4.298148e-03
6.490013e+09,4.645510e-02, 2.855321e-03
6.500013e+09,4.445147e-02, 4.714028e-03
6.510013e+09,4.761187e-02, 4.185971e-03
6.520013e+09,4.493460e-02, 5.805439e-03
6.530013e+09,4.260425e-02, 7.308365e-03
6.540013e+09,3.574138e-02, 9.695882e-03
6.550013e+09,4.600545e-02, 7.222425e-03
6.560013e+09,4.258428e-02, 8.268272e-03
6.570012e+09,5.387163e-02, 1.039878e-02
6.580012e+09,3.269277e-02, 7.044517e-03
6.590012e+09,4.538120e-02, 1.144962e-02
6.600012e+09,4.466447e-02, 1.162882e-02
6.610012e+09,4.607883e-02, 1.288176e-02
6.620012e+09,4.404278e-02, 1.291664e-02
6.630012e+09,4.655247e-02, 1.512642e-02
6.640011e+09,4.276022e-02, 1.160753e-02
6.650011e+09,4.246972e-02, 1.275486e-02
6.660011e+09,4.372105e-02, 1.481071e-02
6.670011e+09,4.232469e-02, 1.225618e-02
6.680011e+09,4.383813e-02, 1.802362e-02
6.690011e+09,4.207098e-02, 1.065671e-02
6.700011e+09,4.332103e-02, 1.154129e-02
6.710011e+09,4.282021e-02, 1.741681e-02
6.720010e+09,4.366311e-02, 1.274993e-02
6.730010e+09,4.161681e-02, 2.084167e-02
6.740010e+09,4.228247e-02, 1.913821e-02
6.750010e+09,4.214038e-02, 1.925227e-02
6.760010e+09,4.142696e-02, 2.055838e-02
6.770010e+09,3.850255e-02, 2.289756e-02
6.780010e+09,3.734137e-02, 2.452004e-02
6.790009e+09,4.247583e-02, 2.125100e-02
6.800009e+09,3.488994e-02, 2.577212e-02
6.810009e+09,4.141024e-02, 2.271459e-02
6.820009e+09,4.021387e-02, 2.306071e-02
6.830009e+09,3.864857e-02, 2.406748e-02
6.840009e+09,4.303883e-02, 2.431963e-02
6.850009e+09,4.198782e-02, 2.539318e-02
6.860009e+09,3.430585e-02, 2.452978e-02
6.870008e+09,4.286189e-02, 2.731968e-02
6.880008e+09,3.769868e-02, 2.624821e-02
6.890008e+09,4.250291e-02, 2.961039e-02
6.900008e+09,3.584687e-02, 2.660081e-02
6.910008e+09,3.586017e-02, 2.716029e-02
6.920008e+09,3.206005e-02, 2.381363e-02
6.930008e+09,3.882341e-02, 3.234536e-02
6.940007e+09,3.285309e-02, 2.430039e-02
6.950007e+09,3.754102e-02, 3.275734e-02
6.960007e+09,3.290349e-02, 2.450226e-02
6.970007e+09,3.334188e-02, 2.399129e-02
6.980007e+09,3.500972e-02, 3.628178e-02
6.990007e+09,3.437877e-02, 3.231103e-02
7.000007e+09,3.303665e-02, 3.751227e-02
7.010007e+09,3.190022e-02, 3.902518e-02
7.020006e+09,3.485313e-02, 2.520985e-02
7.030006e+09,3.059354e-02, 3.783893e-02
7.040006e+09,3.211709e-02, 3.437393e-02
7.050006e+09,3.680902e-02, 2.721152e-02
7.060006e+09,3.069973e-02, 3.498925e-02
7.070006e+09,3.085372e-02, 3.439400e-02
7.080006e+09,2.698166e-02, 3.741347e-02
7.090005e+09,3.152675e-02, 3.450073e-02
7.100005e+09,2.453677e-02, 3.763684e-02
7.110005e+09,2.716203e-02, 3.688445e-02
7.120005e+09,3.459367e-02, 3.554449e-02
7.130005e+09,2.874017e-02, 3.745994e-02
7.140005e+09,2.929088e-02, 3.798225e-02
7.150005e+09,2.806291e-02, 3.803089e-02
7.160005e+09,1.910901e-02, 3.706852e-02
7.170004e+09,2.577103e-02, 3.830697e-02
7.180004e+09,1.985522e-02, 3.711828e-02
7.190004e+09,3.092638e-02, 4.365144e-02
7.200004e+09,2.713354e-02, 4.289612e-02
7.210004e+09,2.160629e-02, 3.909143e-02
7.220004e+09,2.142115e-02, 3.936003e-02
7.230004e+09,1.990281e-02, 3.689954e-02
7.240003e+09,1.971978e-02, 3.731190e-02
7.250003e+09,2.009767e-02, 3.787581e-02
7.260003e+09,2.109049e-02, 4.383512e-02
7.270003e+09,2.004191e-02, 4.287821e-02
7.280003e+09,1.903657e-02, 4.470391e-02
7.290003e+09,1.875715e-02, 4.412019e-02
7.300003e+09,1.862947e-02, 3.890880e-02
7.310003e+09,1.797258e-02, 4.212755e-02
7.320002e+09,1.877638e-02, 4.022791e-02
7.330002e+09,1.411983e-02, 4.727294e-02
7.340002e+09,2.137889e-02, 3.688536e-02
7.350002e+09,1.487114e-02, 4.517601e-02
7.360002e+09,1.349498e-02, 4.583721e-02
7.370002e+09,1.119528e-02, 4.727420e-02
7.380002e+09,1.599328e-02, 4.435439e-02
7.390001e+09,1.881494e-02, 4.353753e-02
7.400001e+09,7.690256e-03, 4.722875e-02
7.410001e+09,1.042800e-02, 4.623413e-02
7.420001e+09,1.305290e-02, 4.581864e-02
7.430001e+09,9.406011e-03, 4.585859e-02
7.440001e+09,6.579886e-03, 4.556169e-02
7.450001e+09,1.555301e-02, 4.735522e-02
7.460001e+09,5.962244e-03, 4.555558e-02
7.470000e+09,4.462610e-03, 4.423052e-02
7.480000e+09,6.322037e-03, 4.523769e-02
7.490000e+09,7.904290e-03, 4.693797e-02
7.500000e+09,9.780396e-03, 5.027335e-02
