Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
5.410028e+09,9.990700e-01, -4.169926e-01
5.420028e+09,1.000871e+00, -4.044020e-01
5.430028e+09,1.007153e+00, -3.954936e-01
5.440027e+09,9.949403e-01, -3.811773e-01
5.450027e+09,9.990269e-01, -3.759264e-01
5.460027e+09,1.018055e+00, -3.579506e-01
5.470027e+09,1.026730e+00, -3.466094e-01
5.480027e+09,1.018148e+00, -3.553307e-01
5.490027e+09,1.035484e+00, -3.209254e-01
5.500027e+09,1.032667e+00, -3.129395e-01
5.510027e+09,1.037350e+00, -3.166957e-01
5.520026e+09,1.038049e+00, -2.675526e-01
5.530026e+09,1.047952e+00, -2.797101e-01
5.540026e+09,1.036885e+00, -2.692712e-01
5.550026e+09,1.045383e+00, -2.485154e-01
5.560026e+09,1.041972e+00, -2.237709e-01
5.570026e+09,1.052052e+00, -2.418702e-01
5.580026e+09,1.047803e+00, -2.077667e-01
5.590025e+09,1.049825e+00, -1.988434e-01
5.600025e+09,1.057926e+00, -1.904060e-01
5.610025e+09,1.049409e+00, -1.881427e-01
5.620025e+09,1.062463e+00, -1.843424e-01
5.630025e+09,1.069328e+00, -1.595769e-01
5.640025e+09,1.063309e+00, -1.533855e-01
5.650025e+09,1.065555e+00, -1.349090e-01
5.660025e+09,1.068108e+00, -1.376785e-01
5.670024e+09,1.075264e+00, -1.186413e-01
5.680024e+09,1.079882e+00, -1.059896e-01
5.690024e+09,1.067175e+00, -9.489967e-02
5.700024e+09,1.074500e+00, -9.256621e-02
5.710024e+09,1.079029e+00, -6.266437e-02
5.720024e+09,1.071854e+00, -7.318844e-02
5.730024e+09,1.074451e+00, -6.128623e-02
5.740023e+09,1.078750e+00, -5.009699e-02
5.750023e+09,1.082821e+00, -3.033213e-02
5.760023e+09,1.081108e+00, -1.712134e-02
5.770023e+09,1.082060e+00, -1.394346e-02
5.780023e+09,1.088447e+00, -6.277906e-03
5.790023e+09,1.074419e+00, 1.149053e-02
5.800023e+09,1.071986e+00, 2.628537e-02
5.810023e+09,1.091238e+00, 3.222478e-02
5.820022e+09,1.098674e+00, 5.224889e-02
5.830022e+09,1.088233e+00, 6.352452e-02
5.840022e+09,1.085750e+00, 7.222549e-02
5.850022e+09,1.083074e+00, 8.655329e-02
5.860022e+09,1.082724e+00, 9.102439e-02
5.870022e+09,1.088567e+00, 9.503626e-02
5.880022e+09,1.099961e+00, 1.175526e-01
5.890021e+09,1.087453e+00, 1.318764e-01
5.900021e+09,1.094574e+00, 1.372778e-01
5.910021e+09,1.089667e+00, 1.448609e-01
5.920021e+09,1.080833e+00, 1.679963e-01
5.930021e+09,1.079772e+00, 1.659168e-01
5.940021e+09,1.080785e+00, 1.828196e-01
5.950021e+09,1.072190e+00, 1.937036e-01
5.960021e+09,1.085286e+00, 2.303924e-01
5.970020e+09,1.072093e+00, 2.387575e-01
5.980020e+09,1.066108e+00, 2.328584e-01
5.990020e+09,1.058821e+00, 2.651408e-01
6.000020e+09,1.059877e+00, 2.830238e-01
6.010020e+09,1.049071e+00, 2.753150e-01
6.020020e+09,1.062260e+00, 2.983628e-01
6.030020e+09,1.057010e+00, 3.077859e-01
6.040019e+09,1.046948e+00, 3.073382e-01
6.050019e+09,1.034466e+00, 3.440354e-01
6.060019e+09,1.039646e+00, 3.367986e-01
6.070019e+09,1.025310e+00, 3.589362e-01
6.080019e+09,1.024417e+00, 3.637155e-01
6.090019e+09,1.015882e+00, 3.831288e-01
6.100019e+09,1.015301e+00, 3.880869e-01
6.110019e+09,1.008635e+00, 3.989836e-01
6.120018e+09,1.006079e+00, 4.161950e-01
6.130018e+09,1.000575e+00, 4.266778e-01
6.140018e+09,9.910703e-01, 4.343523e-01
6.150018e+09,9.745111e-01, 4.410953e-01
6.160018e+09,9.683835e-01, 4.480301e-01
6.170018e+09,9.721835e-01, 4.703129e-01
6.180018e+09,9.598096e-01, 4.781286e-01
6.190017e+09,9.553127e-01, 4.827514e-01
6.200017e+09,9.553165e-01, 4.978523e-01
6.210017e+09,9.404873e-01, 5.026558e-01
6.220017e+09,9.390739e-01, 5.167443e-01
6.230017e+09,9.218944e-01, 5.232362e-01
6.240017e+09,9.291134e-01, 5.373858e-01
6.250017e+09,9.129919e-01, 5.403502e-01
6.260017e+09,9.036192e-01, 5.531148e-01
6.270016e+09,9.104812e-01, 5.772571e-01
6.280016e+09,8.919691e-01, 5.670003e-01
6.290016e+09,8.829689e-01, 5.783975e-01
6.300016e+09,8.735578e-01, 5.943744e-01
6.310016e+09,8.742393e-01, 6.073718e-01
6.320016e+09,8.600148e-01, 6.042522e-01
6.330016e+09,8.463074e-01, 6.148374e-01
6.340015e+09,8.441186e-01, 6.108868e-01
6.350015e+09,8.308314e-01, 6.361205e-01
6.360015e+09,8.154858e-01, 6.369902e-01
6.370015e+09,8.197417e-01, 6.532276e-01
6.380015e+09,8.042803e-01, 6.584012e-01
6.390015e+09,7.984569e-01, 6.737698e-01
6.400015e+09,7.867380e-01, 6.700489e-01
6.410015e+09,7.950913e-01, 6.706598e-01
6.420014e+09,7.853547e-01, 6.701478e-01
6.430014e+09,7.737758e-01, 6.819321e-01
6.440014e+09,7.692811e-01, 6.972559e-01
6.450014e+09,7.632846e-01, 7.109590e-01
6.460014e+09,7.501077e-01, 7.136450e-01
6.470014e+09,7.524084e-01, 7.158434e-01
6.480014e+09,7.400144e-01, 7.319340e-01
6.490013e+09,7.322060e-01, 7.426093e-01
6.500013e+09,7.154628e-01, 7.351485e-01
6.510013e+09,7.134315e-01, 7.542699e-01
6.520013e+09,7.072425e-01, 7.605099e-01
6.530013e+09,6.854135e-01, 7.736267e-01
6.540013e+09,6.610678e-01, 7.717974e-01
6.550013e+09,6.770505e-01, 7.775828e-01
6.560013e+09,6.584566e-01, 7.855973e-01
6.570012e+09,6.588984e-01, 8.036391e-01
6.580012e+09,6.333383e-01, 7.836476e-01
6.590012e+09,6.215380e-01, 8.148206e-01
6.600012e+09,6.171162e-01, 8.180251e-01
6.610012e+09,6.145604e-01, 8.217512e-01
6.620012e+09,5.897197e-01, 8.276561e-01
6.630012e+09,5.949252e-01, 8.293293e-01
6.640011e+09,5.824399e-01, 8.379864e-01
6.650011e+09,5.615413e-01, 8.421578e-01
6.660011e+09,5.624201e-01, 8.426575e-01
6.670011e+09,5.460288e-01, 8.513627e-01
6.680011e+09,5.383980e-01, 8.649954e-01
6.690011e+09,5.304150e-01, 8.597860e-01
6.700011e+09,5.254308e-01, 8.660802e-01
6.710011e+09,5.025738e-01, 8.758904e-01
6.720010e+09,5.053747e-01, 8.725978e-01
6.730010e+09,4.721884e-01, 8.870621e-01
6.740010e+09,4.625735e-01, 8.868107e-01
6.750010e+09,4.636795e-01, 8.894272e-01
6.760010e+09,4.520298e-01, 8.961742e-01
6.770010e+09,4.306072e-01, 8.942661e-01
6.780010e+09,4.108270e-01, 8.983327e-01
6.790009e+09,4.184996e-01, 9.104418e-01
6.800009e+09,3.896100e-01, 9.055978e-01
6.810009e+09,3.918221e-01, 9.109093e-01
6.820009e+09,3.843174e-01, 9.144149e-01
6.830009e+09,3.757443e-01, 9.181267e-01
6.840009e+09,3.643144e-01, 9.217195e-01
6.850009e+09,3.522452e-01, 9.242459e-01
6.860009e+09,3.328397e-01, 9.154769e-01
6.870008e+09,3.300871e-01, 9.286586e-01
6.880008e+09,3.152830e-01, 9.246989e-01
6.890008e+09,3.061569e-01, 9.317977e-01
6.900008e+09,2.925083e-01, 9.219620e-01
6.910008e+09,2.796176e-01, 9.197984e-01
6.920008e+09,2.701808e-01, 9.167814e-01
6.930008e+09,2.617242e-01, 9.376346e-01
6.940007e+09,2.493024e-01, 9.155999e-01
6.950007e+09,2.399836e-01, 9.375426e-01
6.960007e+09,2.274537e-01, 9.170979e-01
6.970007e+09,2.253415e-01, 9.204824e-01
6.980007e+09,2.057697e-01, 9.466928e-01
6.990007e+09,1.982291e-01, 9.446926e-01
7.000007e+09,1.751302e-01, 9.417183e-01
7.010007e+09,1.697434e-01, 9.408433e-01
7.020006e+09,1.743087e-01, 9.219229e-01
7.030006e+09,1.464507e-01, 9.433857e-01
7.040006e+09,1.370673e-01, 9.376722e-01
7.050006e+09,1.436720e-01, 9.330147e-01
7.060006e+09,1.228920e-01, 9.264206e-01
7.070006e+09,1.128990e-01, 9.270559e-01
7.080006e+09,9.149337e-02, 9.273476e-01
7.090005e+09,9.769703e-02, 9.276371e-01
7.100005e+09,7.253944e-02, 9.197020e-01
7.110005e+09,6.668566e-02, 9.271623e-01
7.120005e+09,6.968972e-02, 9.340903e-01
7.130005e+09,4.795748e-02, 9.273639e-01
7.140005e+09,2.851576e-02, 9.308689e-01
7.150005e+09,2.082788e-02, 9.209986e-01
7.160005e+09,3.070393e-03, 9.198577e-01
7.170004e+09,1.274587e-02, 9.117906e-01
7.180004e+09,-1.007330e-02, 9.264803e-01
7.190004e+09,-7.206039e-03, 9.313372e-01
7.200004e+09,-3.131082e-02, 9.414214e-01
7.210004e+09,-5.015736e-02, 9.190813e-01
7.220004e+09,-5.478735e-02, 9.148927e-01
7.230004e+09,-5.088308e-02, 9.056310e-01
7.240003e+09,-7.267555e-02, 9.093605e-01
7.250003e+09,-7.212782e-02, 9.030172e-01
7.260003e+09,-9.011863e-02, 9.107634e-01
7.270003e+09,-1.066233e-01, 9.150401e-01
7.280003e+09,-1.330115e-01, 9.192491e-01
7.290003e+09,-1.167590e-01, 9.088204e-01
7.300003e+09,-1.389952e-01, 8.963216e-01
7.310003e+09,-1.448439e-01, 9.003338e-01
7.320002e+09,-1.529467e-01, 9.006412e-01
7.330002e+09,-1.870510e-01, 9.031563e-01
7.340002e+09,-1.699375e-01, 8.909604e-01
7.350002e+09,-1.915114e-01, 8.983316e-01
7.360002e+09,-1.895430e-01, 8.942919e-01
7.370002e+09,-2.163118e-01, 8.930047e-01
7.380002e+09,-2.156797e-01, 8.954252e-01
7.390001e+09,-2.083455e-01, 8.941642e-01
7.400001e+09,-2.502717e-01, 8.911618e-01
7.410001e+09,-2.521871e-01, 8.801672e-01
7.420001e+09,-2.491639e-01, 8.763113e-01
7.430001e+09,-2.469367e-01, 8.763835e-01
7.440001e+09,-2.697618e-01, 8.723529e-01
7.450001e+09,-2.682336e-01, 8.720661e-01
7.460001e+09,-2.978314e-01, 8.619155e-01
7.470000e+09,-3.057177e-01, 8.524730e-01
7.480000e+09,-2.960304e-01, 8.604927e-01
7.490000e+09,-3.072147e-01, 8.595228e-01
7.500000e+09,-3.174927e-01, 8.586675e-01
