Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
5.420028e+09,1.013779e+00, 3.760853e-01
5.430028e+09,1.008793e+00, 3.956423e-01
5.440027e+09,9.908715e-01, 3.924022e-01
5.450027e+09,9.933900e-01, 3.964892e-01
5.460027e+09,9.949456e-01, 4.258173e-01
5.470027e+09,9.884394e-01, 4.449672e-01
5.480027e+09,9.892242e-01, 4.326343e-01
5.490027e+09,9.829113e-01, 4.662568e-01
5.500027e+09,9.708914e-01, 4.720472e-01
5.510027e+09,9.672952e-01, 4.775174e-01
5.520026e+09,9.555040e-01, 5.071770e-01
5.530026e+09,9.575172e-01, 5.111984e-01
5.540026e+09,9.499956e-01, 5.123186e-01
5.550026e+09,9.387210e-01, 5.347747e-01
5.560026e+09,9.255326e-01, 5.518083e-01
5.570026e+09,9.254575e-01, 5.443866e-01
5.580026e+09,9.115751e-01, 5.704525e-01
5.590025e+09,9.052031e-01, 5.815088e-01
5.600025e+09,8.983586e-01, 5.920179e-01
5.610025e+09,8.965597e-01, 5.914704e-01
5.620025e+09,8.956044e-01, 5.993968e-01
5.630025e+09,8.793574e-01, 6.184649e-01
5.640025e+09,8.756432e-01, 6.270595e-01
5.650025e+09,8.624909e-01, 6.415907e-01
5.660025e+09,8.650972e-01, 6.437111e-01
5.670024e+09,8.533602e-01, 6.583570e-01
5.680024e+09,8.477562e-01, 6.675980e-01
5.690024e+09,8.325824e-01, 6.780454e-01
5.700024e+09,8.334982e-01, 6.889912e-01
5.710024e+09,8.153360e-01, 6.978743e-01
5.720024e+09,8.193209e-01, 7.089553e-01
5.730024e+09,8.107509e-01, 7.154914e-01
5.740023e+09,8.044020e-01, 7.248752e-01
5.750023e+09,7.929412e-01, 7.375403e-01
5.760023e+09,7.821511e-01, 7.480122e-01
5.770023e+09,7.778920e-01, 7.615225e-01
5.780023e+09,7.697696e-01, 7.675661e-01
5.790023e+09,7.551301e-01, 7.745110e-01
5.800023e+09,7.366369e-01, 7.833205e-01
5.810023e+09,7.448372e-01, 7.971555e-01
5.820022e+09,7.384258e-01, 8.202152e-01
5.830022e+09,7.230069e-01, 8.225613e-01
5.840022e+09,7.061718e-01, 8.263318e-01
5.850022e+09,7.006796e-01, 8.353104e-01
5.860022e+09,6.855561e-01, 8.382841e-01
5.870022e+09,6.882872e-01, 8.472965e-01
5.880022e+09,6.821290e-01, 8.690999e-01
5.890021e+09,6.649190e-01, 8.711821e-01
5.900021e+09,6.553674e-01, 8.759114e-01
5.910021e+09,6.539995e-01, 8.858628e-01
5.920021e+09,6.323487e-01, 8.967905e-01
5.930021e+09,6.318559e-01, 8.957145e-01
5.940021e+09,6.191076e-01, 9.077991e-01
5.950021e+09,6.056187e-01, 9.153276e-01
5.960021e+09,5.824231e-01, 9.423125e-01
5.970020e+09,5.660923e-01, 9.406766e-01
5.980020e+09,5.680535e-01, 9.390414e-01
5.990020e+09,5.350408e-01, 9.517440e-01
6.000020e+09,5.240128e-01, 9.580816e-01
6.010020e+09,5.199746e-01, 9.586653e-01
6.020020e+09,5.123721e-01, 9.791599e-01
6.030020e+09,5.018132e-01, 9.821510e-01
6.040019e+09,4.862521e-01, 9.865014e-01
6.050019e+09,4.608793e-01, 9.885960e-01
6.060019e+09,4.566074e-01, 9.967568e-01
6.070019e+09,4.375317e-01, 9.943871e-01
6.080019e+09,4.266327e-01, 1.002959e+00
6.090019e+09,4.080942e-01, 1.006482e+00
6.100019e+09,4.008521e-01, 1.013924e+00
6.110019e+09,3.888773e-01, 1.014544e+00
6.120018e+09,3.788855e-01, 1.025233e+00
6.130018e+09,3.674922e-01, 1.028676e+00
6.140018e+09,3.486887e-01, 1.027081e+00
6.150018e+09,3.358378e-01, 1.020692e+00
6.160018e+09,3.215661e-01, 1.019886e+00
6.170018e+09,3.087103e-01, 1.039798e+00
6.180018e+09,2.942446e-01, 1.036912e+00
6.190017e+09,2.817923e-01, 1.033181e+00
6.200017e+09,2.665133e-01, 1.041650e+00
6.210017e+09,2.534176e-01, 1.036347e+00
6.220017e+09,2.404662e-01, 1.042234e+00
6.230017e+09,2.255506e-01, 1.043919e+00
6.240017e+09,2.136795e-01, 1.041902e+00
6.250017e+09,2.008831e-01, 1.042981e+00
6.260017e+09,1.856058e-01, 1.045011e+00
6.270016e+09,1.689614e-01, 1.054511e+00
6.280016e+09,1.639419e-01, 1.042093e+00
6.290016e+09,1.489909e-01, 1.049038e+00
6.300016e+09,1.290035e-01, 1.048662e+00
6.310016e+09,1.195444e-01, 1.051478e+00
6.320016e+09,1.113482e-01, 1.045047e+00
6.330016e+09,8.738070e-02, 1.048691e+00
6.340015e+09,8.595848e-02, 1.044980e+00
6.350015e+09,6.670735e-02, 1.044668e+00
6.360015e+09,5.519416e-02, 1.035977e+00
6.370015e+09,4.702264e-02, 1.040260e+00
6.380015e+09,2.409020e-02, 1.041242e+00
6.390015e+09,1.156208e-02, 1.045960e+00
6.400015e+09,3.156932e-03, 1.037775e+00
6.410015e+09,-5.251621e-03, 1.041545e+00
6.420014e+09,-1.126734e-02, 1.034442e+00
6.430014e+09,-2.714242e-02, 1.032465e+00
6.440014e+09,-3.763950e-02, 1.038278e+00
6.450014e+09,-6.489737e-02, 1.037549e+00
6.460014e+09,-6.333805e-02, 1.030616e+00
6.470014e+09,-6.996437e-02, 1.034704e+00
6.480014e+09,-8.545633e-02, 1.035631e+00
6.490013e+09,-1.059616e-01, 1.032108e+00
6.500013e+09,-1.060684e-01, 1.022085e+00
6.510013e+09,-1.278869e-01, 1.026469e+00
6.520013e+09,-1.351928e-01, 1.024369e+00
6.530013e+09,-1.596195e-01, 1.020133e+00
6.540013e+09,-1.712889e-01, 1.013970e+00
6.550013e+09,-1.703259e-01, 1.013675e+00
6.560013e+09,-1.915067e-01, 1.007243e+00
6.570012e+09,-2.013540e-01, 1.002827e+00
6.580012e+09,-2.092363e-01, 1.003352e+00
6.590012e+09,-2.381225e-01, 9.907176e-01
6.600012e+09,-2.428334e-01, 9.917898e-01
6.610012e+09,-2.481363e-01, 9.919940e-01
6.620012e+09,-2.707102e-01, 9.763391e-01
6.630012e+09,-2.687086e-01, 9.838786e-01
6.640011e+09,-2.883014e-01, 9.796675e-01
6.650011e+09,-3.041013e-01, 9.657305e-01
6.660011e+09,-3.053863e-01, 9.692590e-01
6.670011e+09,-3.249553e-01, 9.589340e-01
6.680011e+09,-3.366514e-01, 9.573642e-01
6.690011e+09,-3.496531e-01, 9.506669e-01
6.700011e+09,-3.589347e-01, 9.494635e-01
6.710011e+09,-3.741337e-01, 9.355748e-01
6.720010e+09,-3.819935e-01, 9.371723e-01
6.730010e+09,-3.972499e-01, 9.210255e-01
6.740010e+09,-4.087650e-01, 9.107445e-01
6.750010e+09,-4.166396e-01, 9.161065e-01
6.760010e+09,-4.285435e-01, 9.071629e-01
6.770010e+09,-4.394877e-01, 8.890872e-01
6.780010e+09,-4.499726e-01, 8.819170e-01
6.790009e+09,-4.621247e-01, 8.883613e-01
6.800009e+09,-4.712192e-01, 8.713594e-01
6.810009e+09,-4.802267e-01, 8.638285e-01
6.820009e+09,-4.897655e-01, 8.585164e-01
6.830009e+09,-5.011865e-01, 8.511144e-01
6.840009e+09,-5.105474e-01, 8.454856e-01
6.850009e+09,-5.210132e-01, 8.383027e-01
6.860009e+09,-5.273108e-01, 8.273398e-01
6.870008e+09,-5.371465e-01, 8.178529e-01
6.880008e+09,-5.458034e-01, 8.069886e-01
6.890008e+09,-5.546644e-01, 8.000533e-01
6.900008e+09,-5.612285e-01, 7.913046e-01
6.910008e+09,-5.688953e-01, 7.801062e-01
6.920008e+09,-5.779868e-01, 7.729986e-01
6.930008e+09,-5.873688e-01, 7.647590e-01
6.940007e+09,-5.939726e-01, 7.549924e-01
6.950007e+09,-6.023901e-01, 7.464845e-01
6.960007e+09,-6.120652e-01, 7.357141e-01
6.970007e+09,-6.199719e-01, 7.313906e-01
6.980007e+09,-6.324460e-01, 7.244984e-01
6.990007e+09,-6.376880e-01, 7.136615e-01
7.000007e+09,-6.434491e-01, 6.989929e-01
7.010007e+09,-6.493022e-01, 6.917788e-01
7.020006e+09,-6.546158e-01, 6.797846e-01
7.030006e+09,-6.680474e-01, 6.732183e-01
7.040006e+09,-6.791681e-01, 6.600181e-01
7.050006e+09,-6.821876e-01, 6.533455e-01
7.060006e+09,-6.714519e-01, 6.443950e-01
7.070006e+09,-6.860476e-01, 6.326154e-01
7.080006e+09,-6.951041e-01, 6.228146e-01
7.090005e+09,-6.949535e-01, 6.161013e-01
7.100005e+09,-7.023632e-01, 6.059622e-01
7.110005e+09,-7.153361e-01, 5.953412e-01
7.120005e+09,-7.212471e-01, 5.866623e-01
7.130005e+09,-7.289522e-01, 5.764189e-01
7.140005e+09,-7.430340e-01, 5.516815e-01
7.150005e+09,-7.399751e-01, 5.455036e-01
7.160005e+09,-7.521015e-01, 5.393535e-01
7.170004e+09,-7.391577e-01, 5.374033e-01
7.180004e+09,-7.667959e-01, 5.283535e-01
7.190004e+09,-7.606746e-01, 5.192367e-01
7.200004e+09,-7.850572e-01, 5.023117e-01
7.210004e+09,-7.818805e-01, 4.797855e-01
7.220004e+09,-7.840288e-01, 4.762432e-01
7.230004e+09,-7.783981e-01, 4.761857e-01
7.240003e+09,-7.957588e-01, 4.587345e-01
7.250003e+09,-7.890837e-01, 4.527073e-01
7.260003e+09,-7.976444e-01, 4.391333e-01
7.270003e+09,-8.101004e-01, 4.252417e-01
7.280003e+09,-8.263176e-01, 4.058928e-01
7.290003e+09,-8.118724e-01, 4.171262e-01
7.300003e+09,-8.186412e-01, 3.823406e-01
7.310003e+09,-8.239815e-01, 3.823831e-01
7.320002e+09,-8.343821e-01, 3.742567e-01
7.330002e+09,-8.456922e-01, 3.522823e-01
7.340002e+09,-8.435455e-01, 3.476717e-01
7.350002e+09,-8.478996e-01, 3.425290e-01
7.360002e+09,-8.449119e-01, 3.419605e-01
7.370002e+09,-8.538896e-01, 3.203702e-01
7.380002e+09,-8.681913e-01, 3.125462e-01
7.390001e+09,-8.674187e-01, 3.135905e-01
7.400001e+09,-8.753283e-01, 2.881480e-01
7.410001e+09,-8.724581e-01, 2.767328e-01
7.420001e+09,-8.657746e-01, 2.714912e-01
7.430001e+09,-8.698860e-01, 2.812701e-01
7.440001e+09,-8.798444e-01, 2.540502e-01
7.450001e+09,-8.724365e-01, 2.451673e-01
7.460001e+09,-8.821508e-01, 2.217811e-01
7.470000e+09,-8.850743e-01, 2.155229e-01
7.480000e+09,-8.860391e-01, 2.219470e-01
7.490000e+09,-8.896341e-01, 2.081113e-01
7.500000e+09,-8.895509e-01, 1.938483e-01
