Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
5.420028e+09,1.360334e-03, -4.800442e-04
5.430028e+09,-7.163972e-03, -3.163562e-03
5.440027e+09,-1.905649e-03, -1.635990e-03
5.450027e+09,1.074783e-03, -1.042517e-04
5.460027e+09,5.219258e-04, -8.715927e-04
5.470027e+09,-1.824835e-03, -2.843921e-03
5.480027e+09,1.275099e-03, -7.101758e-04
5.490027e+09,2.419600e-03, 1.363419e-03
5.500027e+09,1.319585e-03, -5.984693e-04
5.510027e+09,-1.576505e-03, -7.438740e-03
5.520026e+09,3.998725e-03, 7.454940e-03
5.530026e+09,9.183631e-04, -1.541043e-03
5.540026e+09,1.160643e-03, 3.762910e-03
5.550026e+09,1.546546e-03, 6.444987e-03
5.560026e+09,6.464553e-04, 6.176925e-03
5.570026e+09,2.009686e-03, -2.811344e-03
5.580026e+09,2.845741e-04, 3.893723e-03
5.590025e+09,-4.646562e-04, 3.648325e-03
5.600025e+09,2.836343e-04, 2.362626e-03
5.610025e+09,-4.512303e-04, 3.128647e-03
5.620025e+09,2.975445e-03, -1.206220e-03
5.630025e+09,6.854225e-03, -4.225718e-03
5.640025e+09,2.622260e-03, 8.489147e-05
5.650025e+09,3.677461e-03, -5.190451e-04
5.660025e+09,1.987869e-03, 4.707702e-04
5.670024e+09,3.389933e-03, 1.384709e-04
5.680024e+09,7.462218e-03, -5.814936e-04
5.690024e+09,-8.822442e-05, 1.198406e-03
5.700024e+09,-1.897845e-03, 8.068262e-04
5.710024e+09,7.385596e-03, 1.458020e-03
5.720024e+09,-3.175291e-03, 4.677168e-04
5.730024e+09,-6.687100e-04, 3.474757e-04
5.740023e+09,-3.786411e-04, 9.687063e-04
5.750023e+09,2.980978e-03, 2.169188e-03
5.760023e+09,1.959386e-03, 2.091267e-03
5.770023e+09,-7.871854e-04, -3.392465e-04
5.780023e+09,-4.731389e-03, -4.474825e-03
5.790023e+09,7.497675e-04, 8.867422e-04
5.800023e+09,-1.400319e-04, -4.236980e-04
5.810023e+09,-6.600516e-04, -1.815062e-03
5.820022e+09,1.108205e-03, 1.139327e-03
5.830022e+09,9.808538e-04, 2.912153e-03
5.840022e+09,-7.269708e-05, -1.364285e-03
5.850022e+09,6.017267e-04, 6.110409e-04
5.860022e+09,1.212998e-03, -4.380427e-03
5.870022e+09,1.337145e-03, -3.203178e-03
5.880022e+09,1.079887e-03, -4.707328e-04
5.890021e+09,1.182904e-03, 4.129555e-04
5.900021e+09,4.306663e-03, -4.606327e-03
5.910021e+09,9.483721e-04, 1.295276e-04
5.920021e+09,3.425864e-04, 1.239074e-03
5.930021e+09,7.390254e-04, 9.649556e-04
5.940021e+09,1.035975e-03, 9.023304e-04
5.950021e+09,-1.755843e-03, 2.342766e-03
5.960021e+09,1.839499e-03, 1.109748e-03
5.970020e+09,-5.355212e-04, 1.604339e-03
5.980020e+09,-3.186527e-03, 2.093973e-03
5.990020e+09,-1.871414e-03, 1.288667e-03
6.000020e+09,5.510397e-03, 1.787091e-03
6.010020e+09,-2.950007e-03, 9.665186e-04
6.020020e+09,1.575009e-03, 2.043150e-03
6.030020e+09,4.241846e-04, 1.443063e-03
6.040019e+09,-6.775899e-03, -2.602677e-03
6.050019e+09,3.186072e-03, 4.193922e-03
6.060019e+09,-2.455452e-03, -7.554793e-04
6.070019e+09,7.781315e-04, 2.995041e-03
6.080019e+09,-1.416678e-03, -7.126313e-04
6.090019e+09,-5.654053e-04, 1.164577e-03
6.100019e+09,-1.864089e-03, -1.675936e-03
6.110019e+09,-3.859305e-04, 1.808723e-03
6.120018e+09,-3.314869e-04, 4.942617e-03
6.130018e+09,-6.477164e-04, 6.870341e-03
6.140018e+09,-5.269498e-04, 2.625854e-03
6.150018e+09,-1.829127e-03, 5.590163e-03
6.160018e+09,-1.476604e-03, 3.267380e-03
6.170018e+09,-1.064349e-03, 3.107357e-03
6.180018e+09,-2.620464e-03, 3.754768e-03
6.190017e+09,1.838581e-04, -1.481390e-04
6.200017e+09,1.247246e-03, -3.003935e-04
6.210017e+09,-6.174276e-04, 1.250405e-03
6.220017e+09,1.135852e-03, -3.174013e-05
6.230017e+09,-4.928562e-03, 3.016855e-03
6.240017e+09,7.881949e-03, -1.846031e-03
6.250017e+09,-1.622671e-03, 9.081425e-04
6.260017e+09,-4.035269e-04, 7.285568e-04
6.270016e+09,5.095875e-03, 8.563717e-04
6.280016e+09,-1.194106e-04, 1.065703e-03
6.290016e+09,-2.170921e-04, 9.698651e-04
6.300016e+09,-5.149071e-04, 9.249977e-04
6.310016e+09,1.903473e-03, 2.274828e-03
6.320016e+09,-5.799181e-04, 1.159538e-03
6.330016e+09,-3.758394e-03, -1.467223e-03
6.340015e+09,-4.892164e-03, -2.843217e-03
6.350015e+09,6.752484e-04, 3.472608e-03
6.360015e+09,-5.349369e-04, 1.961804e-03
6.370015e+09,1.680669e-03, 5.142155e-03
6.380015e+09,-1.443906e-03, 1.992369e-04
6.390015e+09,-1.590842e-04, 5.069429e-03
6.400015e+09,-1.318462e-03, 1.501313e-03
6.410015e+09,-1.337090e-03, -4.432478e-03
6.420014e+09,-1.059837e-03, -4.555542e-03
6.430014e+09,-3.547460e-04, -6.250745e-03
6.440014e+09,-1.726816e-03, 3.673171e-04
6.450014e+09,1.825897e-03, -7.350946e-03
6.460014e+09,7.886306e-05, -2.529683e-03
6.470014e+09,-1.358895e-04, -1.599406e-03
6.480014e+09,-1.307371e-03, 2.150887e-04
6.490013e+09,1.010977e-03, -2.195232e-03
6.500013e+09,-3.320020e-04, -9.431880e-04
6.510013e+09,2.340475e-03, -2.151707e-03
6.520013e+09,-2.355396e-04, -5.750591e-04
6.530013e+09,-2.392172e-03, -1.442567e-04
6.540013e+09,-9.343116e-03, 1.511137e-03
6.550013e+09,5.801824e-04, -7.953730e-04
6.560013e+09,-2.722233e-03, -5.721809e-04
6.570012e+09,8.525586e-03, 8.923737e-04
6.580012e+09,-1.158427e-02, -2.692799e-03
6.590012e+09,8.593220e-04, 4.435958e-04
6.600012e+09,-1.709596e-04, 2.620847e-04
6.610012e+09,1.338086e-03, 1.138576e-03
6.620012e+09,-1.905496e-05, 3.791785e-04
6.630012e+09,1.531573e-03, 1.860047e-03
6.640011e+09,-2.117908e-03, -2.233115e-03
6.650011e+09,-1.852957e-03, -1.879235e-03
6.660011e+09,-4.633349e-04, 4.507331e-05
6.670011e+09,-1.872451e-03, -3.646629e-03
6.680011e+09,4.185337e-05, 2.705093e-03
6.690011e+09,-1.783113e-03, -6.655675e-03
6.700011e+09,-4.638258e-04, -5.662771e-03
6.710011e+09,-3.306148e-04, -6.398191e-04
6.720010e+09,4.432290e-04, -5.533311e-03
6.730010e+09,-1.426378e-03, 2.629388e-03
6.740010e+09,-1.766887e-05, -5.589832e-04
6.750010e+09,-1.555124e-04, -1.082691e-03
6.760010e+09,-8.737381e-04, 2.803053e-04
6.770010e+09,-2.170292e-03, 1.140270e-03
6.780010e+09,-3.467884e-03, 2.311379e-03
6.790009e+09,9.762744e-04, -1.279825e-03
6.800009e+09,-5.811269e-03, 2.811905e-03
6.810009e+09,1.247520e-03, -8.268296e-04
6.820009e+09,-3.574109e-04, -5.474953e-04
6.830009e+09,-1.391779e-03, 1.023942e-04
6.840009e+09,3.707799e-03, -6.762098e-04
6.850009e+09,2.474319e-03, -8.615371e-05
6.860009e+09,-4.646990e-03, -1.339105e-03
6.870008e+09,4.657307e-03, 1.141946e-03
6.880008e+09,3.945111e-04, 2.927417e-05
6.890008e+09,3.516036e-03, 1.751991e-03
6.900008e+09,-1.548700e-03, -9.559065e-04
6.910008e+09,-5.585595e-04, -5.401751e-04
6.920008e+09,-4.563018e-03, -4.630337e-03
6.930008e+09,3.074736e-03, 4.207303e-03
6.940007e+09,-2.485246e-03, -4.696963e-03
6.950007e+09,2.121525e-03, 3.261249e-03
6.960007e+09,-1.948552e-03, -6.093499e-03
6.970007e+09,-1.440125e-03, -6.967148e-03
6.980007e+09,2.893313e-04, 4.067487e-03
6.990007e+09,-8.907664e-06, 9.421471e-04
7.000007e+09,-4.177647e-04, 5.796869e-03
7.010007e+09,-1.108496e-03, 6.302266e-03
7.020006e+09,2.290881e-03, -7.294727e-03
7.030006e+09,-1.807702e-03, 4.578230e-03
7.040006e+09,2.752677e-04, 9.474147e-04
7.050006e+09,5.619715e-03, -7.162088e-03
7.060006e+09,-2.977635e-04, 6.874168e-04
7.070006e+09,1.193071e-04, 3.442716e-04
7.080006e+09,-3.523431e-03, 2.820221e-03
7.090005e+09,1.787855e-03, -6.357448e-04
7.100005e+09,-4.904112e-03, 2.174462e-03
7.110005e+09,-1.435634e-03, 7.029729e-04
7.120005e+09,5.390786e-03, -6.990102e-04
7.130005e+09,5.367002e-04, 5.114108e-04
7.140005e+09,2.278224e-03, 6.314914e-04
7.150005e+09,1.615162e-03, 5.470876e-04
7.160005e+09,-7.407545e-03, -1.019894e-03
7.170004e+09,-4.210894e-05, 6.327729e-04
7.180004e+09,-6.581849e-03, -1.989772e-03
7.190004e+09,5.516737e-03, 4.672242e-03
7.200004e+09,2.598431e-03, 2.955443e-03
7.210004e+09,-1.669141e-03, -2.939582e-04
7.220004e+09,-2.251612e-03, -1.199674e-03
7.230004e+09,-3.128182e-03, -2.782670e-03
7.240003e+09,-2.543839e-03, -3.499794e-03
7.250003e+09,-2.106672e-03, -3.158948e-03
7.260003e+09,-2.845169e-04, 2.965082e-03
7.270003e+09,-9.649736e-04, 6.084869e-04
7.280003e+09,-8.997629e-04, 1.794349e-03
7.290003e+09,-1.459272e-03, 2.301294e-03
7.300003e+09,-1.694831e-04, -3.687258e-03
7.310003e+09,-8.357959e-04, -2.635143e-04
7.320002e+09,3.693950e-04, -2.594121e-03
7.330002e+09,-2.887438e-03, 3.194158e-03
7.340002e+09,4.719657e-03, -7.307594e-03
7.350002e+09,-1.838816e-03, 1.035912e-03
7.360002e+09,-3.397813e-03, 2.141481e-03
7.370002e+09,-5.182709e-03, 3.265521e-03
7.380002e+09,7.366485e-04, -7.360813e-04
7.390001e+09,2.474978e-03, -1.070230e-03
7.400001e+09,-6.370895e-03, 1.570344e-03
7.410001e+09,-3.561487e-03, 7.375623e-04
7.420001e+09,-9.384113e-04, 4.599454e-04
7.430001e+09,-4.202343e-03, 2.121741e-04
7.440001e+09,-5.517092e-03, -3.232625e-04
7.450001e+09,3.355013e-03, 1.179923e-03
7.460001e+09,-4.807413e-03, -7.922726e-04
7.470000e+09,-5.234426e-03, -2.093736e-03
7.480000e+09,-4.157061e-03, -1.416172e-03
7.490000e+09,-1.292714e-03, 5.665640e-04
7.500000e+09,8.311553e-04, 3.328663e-03
e-03
