Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
5.420028e+09,-1.031179e+00, 3.045347e-01
5.430028e+09,-1.049750e+00, 2.837618e-01
5.440027e+09,-1.030371e+00, 2.834681e-01
5.450027e+09,-1.035421e+00, 2.840594e-01
5.460027e+09,-1.055020e+00, 2.568482e-01
5.470027e+09,-1.057668e+00, 2.358372e-01
5.480027e+09,-1.040474e+00, 2.513307e-01
5.490027e+09,-1.069525e+00, 2.225661e-01
5.500027e+09,-1.061649e+00, 2.133579e-01
5.510027e+09,-1.055527e+00, 2.022794e-01
5.520026e+09,-1.079523e+00, 1.821496e-01
5.530026e+09,-1.072617e+00, 1.738496e-01
5.540026e+09,-1.074693e+00, 1.691404e-01
5.550026e+09,-1.069737e+00, 1.624662e-01
5.560026e+09,-1.084219e+00, 1.260124e-01
5.570026e+09,-1.060243e+00, 1.451647e-01
5.580026e+09,-1.078165e+00, 1.118639e-01
5.590025e+09,-1.076610e+00, 9.886333e-02
5.600025e+09,-1.072623e+00, 9.910663e-02
5.610025e+09,-1.075468e+00, 8.160779e-02
5.620025e+09,-1.074247e+00, 8.211535e-02
5.630025e+09,-1.067057e+00, 5.598410e-02
5.640025e+09,-1.076122e+00, 4.779224e-02
5.650025e+09,-1.074100e+00, 3.035106e-02
5.660025e+09,-1.077855e+00, 3.370181e-02
5.670024e+09,-1.076986e+00, 2.619846e-02
5.680024e+09,-1.074757e+00, 1.593063e-02
5.690024e+09,-1.078546e+00, -7.127551e-03
5.700024e+09,-1.085765e+00, -1.335294e-02
5.710024e+09,-1.076277e+00, -1.422080e-02
5.720024e+09,-1.083257e+00, -5.121264e-02
5.730024e+09,-1.083671e+00, -5.315970e-02
5.740023e+09,-1.084656e+00, -5.884872e-02
5.750023e+09,-1.083803e+00, -6.628701e-02
5.760023e+09,-1.082372e+00, -8.189710e-02
5.770023e+09,-1.079939e+00, -1.094220e-01
5.780023e+09,-1.091200e+00, -1.089779e-01
5.790023e+09,-1.072581e+00, -1.310627e-01
5.800023e+09,-1.059336e+00, -1.402510e-01
5.810023e+09,-1.089743e+00, -1.422129e-01
5.820022e+09,-1.086260e+00, -1.639836e-01
5.830022e+09,-1.075695e+00, -1.711133e-01
5.840022e+09,-1.068508e+00, -1.819993e-01
5.850022e+09,-1.076801e+00, -1.952643e-01
5.860022e+09,-1.055953e+00, -2.073736e-01
5.870022e+09,-1.066464e+00, -2.124078e-01
5.880022e+09,-1.084042e+00, -2.239089e-01
5.890021e+09,-1.072731e+00, -2.369794e-01
5.900021e+09,-1.059480e+00, -2.439941e-01
5.910021e+09,-1.071829e+00, -2.594598e-01
5.920021e+09,-1.063653e+00, -2.792547e-01
5.930021e+09,-1.062258e+00, -2.789871e-01
5.940021e+09,-1.059118e+00, -2.927512e-01
5.950021e+09,-1.058087e+00, -3.101304e-01
5.960021e+09,-1.054702e+00, -3.333640e-01
5.970020e+09,-1.045188e+00, -3.404112e-01
5.980020e+09,-1.047850e+00, -3.448739e-01
5.990020e+09,-1.034186e+00, -3.662938e-01
6.000020e+09,-1.019739e+00, -3.765636e-01
6.010020e+09,-1.021441e+00, -3.878135e-01
6.020020e+09,-1.026213e+00, -4.038621e-01
6.030020e+09,-1.023181e+00, -4.114065e-01
6.040019e+09,-1.015876e+00, -4.331971e-01
6.050019e+09,-9.983431e-01, -4.371846e-01
6.060019e+09,-9.947748e-01, -4.492993e-01
6.070019e+09,-9.881686e-01, -4.525495e-01
6.080019e+09,-9.784648e-01, -4.710467e-01
6.090019e+09,-9.744431e-01, -4.803974e-01
6.100019e+09,-9.728811e-01, -4.998435e-01
6.110019e+09,-9.627987e-01, -4.980619e-01
6.120018e+09,-9.662121e-01, -5.110036e-01
6.130018e+09,-9.615799e-01, -5.161122e-01
6.140018e+09,-9.445107e-01, -5.331906e-01
6.150018e+09,-9.375924e-01, -5.324133e-01
6.160018e+09,-9.253183e-01, -5.389700e-01
6.170018e+09,-9.285360e-01, -5.672190e-01
6.180018e+09,-9.200948e-01, -5.745487e-01
6.190017e+09,-9.048196e-01, -5.784678e-01
6.200017e+09,-8.955236e-01, -5.890965e-01
6.210017e+09,-8.862771e-01, -5.918177e-01
6.220017e+09,-8.810427e-01, -6.063948e-01
6.230017e+09,-8.786361e-01, -6.161610e-01
6.240017e+09,-8.527970e-01, -6.213973e-01
6.250017e+09,-8.589295e-01, -6.271244e-01
6.260017e+09,-8.447657e-01, -6.461458e-01
6.270016e+09,-8.364359e-01, -6.496883e-01
6.280016e+09,-8.317668e-01, -6.486626e-01
6.290016e+09,-8.198082e-01, -6.735553e-01
6.300016e+09,-8.111098e-01, -6.792881e-01
6.310016e+09,-8.069722e-01, -6.789124e-01
6.320016e+09,-7.984543e-01, -6.884043e-01
6.330016e+09,-7.773004e-01, -7.115059e-01
6.340015e+09,-7.769998e-01, -7.094567e-01
6.350015e+09,-7.624673e-01, -7.126455e-01
6.360015e+09,-7.546878e-01, -7.215669e-01
6.370015e+09,-7.603069e-01, -7.111726e-01
6.380015e+09,-7.353676e-01, -7.388974e-01
6.390015e+09,-7.289830e-01, -7.424719e-01
6.400015e+09,-7.157345e-01, -7.522092e-01
6.410015e+09,-7.079686e-01, -7.567010e-01
6.420014e+09,-7.000090e-01, -7.610238e-01
6.430014e+09,-6.910372e-01, -7.750127e-01
6.440014e+09,-6.951537e-01, -7.733870e-01
6.450014e+09,-6.637469e-01, -7.927220e-01
6.460014e+09,-6.758074e-01, -7.916397e-01
6.470014e+09,-6.662261e-01, -7.902788e-01
6.480014e+09,-6.641489e-01, -8.014886e-01
6.490013e+09,-6.415450e-01, -8.089285e-01
6.500013e+09,-6.378640e-01, -8.140892e-01
6.510013e+09,-6.192918e-01, -8.262540e-01
6.520013e+09,-6.252437e-01, -8.180043e-01
6.530013e+09,-6.082746e-01, -8.351647e-01
6.540013e+09,-6.007416e-01, -8.536982e-01
6.550013e+09,-5.905771e-01, -8.409371e-01
6.560013e+09,-5.768341e-01, -8.480325e-01
6.570012e+09,-5.572773e-01, -8.427388e-01
6.580012e+09,-5.680476e-01, -8.734462e-01
6.590012e+09,-5.344554e-01, -8.646473e-01
6.600012e+09,-5.336422e-01, -8.694238e-01
6.610012e+09,-5.255050e-01, -8.755099e-01
6.620012e+09,-5.052577e-01, -8.777333e-01
6.630012e+09,-5.034460e-01, -8.850489e-01
6.640011e+09,-4.979496e-01, -8.972069e-01
6.650011e+09,-4.793484e-01, -8.993457e-01
6.660011e+09,-4.701839e-01, -9.025389e-01
6.670011e+09,-4.613260e-01, -9.118119e-01
6.680011e+09,-4.537727e-01, -9.060445e-01
6.690011e+09,-4.361215e-01, -9.232488e-01
6.700011e+09,-4.272735e-01, -9.271619e-01
6.710011e+09,-4.149961e-01, -9.193040e-01
6.720010e+09,-3.982722e-01, -9.338563e-01
6.730010e+09,-3.971085e-01, -9.312236e-01
6.740010e+09,-3.776745e-01, -9.307183e-01
6.750010e+09,-3.645895e-01, -9.407703e-01
6.760010e+09,-3.595698e-01, -9.355021e-01
6.770010e+09,-3.455857e-01, -9.279514e-01
6.780010e+09,-3.348779e-01, -9.432851e-01
6.790009e+09,-3.226681e-01, -9.550174e-01
6.800009e+09,-3.175010e-01, -9.480644e-01
6.810009e+09,-2.967251e-01, -9.463532e-01
6.820009e+09,-2.931676e-01, -9.427495e-01
6.830009e+09,-2.834778e-01, -9.360249e-01
6.840009e+09,-2.590095e-01, -9.517666e-01
6.850009e+09,-2.509859e-01, -9.530140e-01
6.860009e+09,-2.465385e-01, -9.600713e-01
6.870008e+09,-2.290716e-01, -9.468584e-01
6.880008e+09,-2.221175e-01, -9.460104e-01
6.890008e+09,-2.071085e-01, -9.459017e-01
6.900008e+09,-1.991718e-01, -9.530084e-01
6.910008e+09,-1.833979e-01, -9.531514e-01
6.920008e+09,-1.764944e-01, -9.598117e-01
6.930008e+09,-1.711837e-01, -9.435732e-01
6.940007e+09,-1.448225e-01, -9.604227e-01
6.950007e+09,-1.486140e-01, -9.420849e-01
6.960007e+09,-1.183963e-01, -9.597085e-01
6.970007e+09,-1.146268e-01, -9.576521e-01
6.980007e+09,-1.186938e-01, -9.462597e-01
6.990007e+09,-1.156972e-01, -9.475183e-01
7.000007e+09,-9.655150e-02, -9.443974e-01
7.010007e+09,-8.753046e-02, -9.359081e-01
7.020006e+09,-5.646219e-02, -9.436040e-01
7.030006e+09,-6.733612e-02, -9.391842e-01
7.040006e+09,-3.687717e-02, -9.402785e-01
7.050006e+09,-2.193447e-02, -9.425068e-01
7.060006e+09,-4.320274e-02, -9.411747e-01
7.070006e+09,-1.791045e-02, -9.290862e-01
7.080006e+09,-1.243707e-02, -9.360155e-01
7.090005e+09,-6.456141e-03, -9.298563e-01
7.100005e+09,6.091628e-03, -9.359724e-01
7.110005e+09,2.332337e-02, -9.299401e-01
7.120005e+09,3.490372e-02, -9.248679e-01
7.130005e+09,4.881588e-02, -9.295338e-01
7.140005e+09,6.677848e-02, -9.121849e-01
7.150005e+09,7.253962e-02, -9.155409e-01
7.160005e+09,7.334247e-02, -9.263999e-01
7.170004e+09,8.265627e-02, -9.141799e-01
7.180004e+09,8.745755e-02, -9.284892e-01
7.190004e+09,1.080968e-01, -9.044032e-01
7.200004e+09,1.243791e-01, -9.129902e-01
7.210004e+09,1.302575e-01, -9.048113e-01
7.220004e+09,1.417139e-01, -9.066492e-01
7.230004e+09,1.411664e-01, -9.054540e-01
7.240003e+09,1.665403e-01, -9.079001e-01
7.250003e+09,1.653511e-01, -8.964314e-01
7.260003e+09,1.760143e-01, -8.874180e-01
7.270003e+09,1.865642e-01, -8.917394e-01
7.280003e+09,2.098376e-01, -8.904984e-01
7.290003e+09,1.980371e-01, -8.835123e-01
7.300003e+09,2.213985e-01, -8.750129e-01
7.310003e+09,2.255642e-01, -8.740797e-01
7.320002e+09,2.442450e-01, -8.790247e-01
7.330002e+09,2.550304e-01, -8.700598e-01
7.340002e+09,2.743916e-01, -8.723814e-01
7.350002e+09,2.641232e-01, -8.724576e-01
7.360002e+09,2.571132e-01, -8.642720e-01
7.370002e+09,2.696908e-01, -8.619955e-01
7.380002e+09,3.054888e-01, -8.649054e-01
7.390001e+09,3.101088e-01, -8.593120e-01
7.400001e+09,3.024005e-01, -8.604899e-01
7.410001e+09,3.210663e-01, -8.489497e-01
7.420001e+09,3.215955e-01, -8.429696e-01
7.430001e+09,3.190669e-01, -8.539718e-01
7.440001e+09,3.372455e-01, -8.386199e-01
7.450001e+09,3.530526e-01, -8.315366e-01
7.460001e+09,3.599630e-01, -8.286840e-01
7.470000e+09,3.772176e-01, -8.326217e-01
7.480000e+09,3.692719e-01, -8.313719e-01
7.490000e+09,3.855029e-01, -8.228510e-01
7.500000e+09,3.944590e-01, -8.087994e-01
