Machine Module SVA1075X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+05
Stop Frequency,+7.500000000E+09
5.410028e+09,-1.031999e+00, -3.408154e-01
5.420028e+09,-1.014389e+00, -3.552490e-01
5.430028e+09,-1.019536e+00, -3.778152e-01
5.440027e+09,-1.001654e+00, -3.744586e-01
5.450027e+09,-1.002667e+00, -3.816973e-01
5.460027e+09,-1.001105e+00, -4.147586e-01
5.470027e+09,-9.936749e-01, -4.307120e-01
5.480027e+09,-9.873039e-01, -4.103324e-01
5.490027e+09,-9.878116e-01, -4.552321e-01
5.500027e+09,-9.794425e-01, -4.580126e-01
5.510027e+09,-9.754965e-01, -4.624283e-01
5.520026e+09,-9.634203e-01, -4.994673e-01
5.530026e+09,-9.640183e-01, -4.992160e-01
5.540026e+09,-9.545093e-01, -5.045883e-01
5.550026e+09,-9.490385e-01, -5.092542e-01
5.560026e+09,-9.313217e-01, -5.475588e-01
5.570026e+09,-9.398191e-01, -5.221959e-01
5.580026e+09,-9.230517e-01, -5.567997e-01
5.590025e+09,-9.137578e-01, -5.665702e-01
5.600025e+09,-9.149597e-01, -5.675367e-01
5.610025e+09,-9.012637e-01, -5.814659e-01
5.620025e+09,-9.045409e-01, -5.862123e-01
5.630025e+09,-8.843839e-01, -6.085947e-01
5.640025e+09,-8.810804e-01, -6.155868e-01
5.650025e+09,-8.697564e-01, -6.302929e-01
5.660025e+09,-8.748302e-01, -6.298229e-01
5.670024e+09,-8.700349e-01, -6.408943e-01
5.680024e+09,-8.618847e-01, -6.527919e-01
5.690024e+09,-8.470916e-01, -6.648697e-01
5.700024e+09,-8.479412e-01, -6.728765e-01
5.710024e+09,-8.405358e-01, -6.827278e-01
5.720024e+09,-8.206481e-01, -6.966974e-01
5.730024e+09,-8.197611e-01, -7.042492e-01
5.740023e+09,-8.163803e-01, -7.117875e-01
5.750023e+09,-8.099630e-01, -7.233253e-01
5.760023e+09,-7.972546e-01, -7.343592e-01
5.770023e+09,-7.788244e-01, -7.475330e-01
5.780023e+09,-7.922809e-01, -7.583044e-01
5.790023e+09,-7.557045e-01, -7.643176e-01
5.800023e+09,-7.428138e-01, -7.639826e-01
5.810023e+09,-7.653553e-01, -7.901242e-01
5.820022e+09,-7.456398e-01, -8.018964e-01
5.830022e+09,-7.309521e-01, -8.017314e-01
5.840022e+09,-7.231953e-01, -8.079909e-01
5.850022e+09,-7.137430e-01, -8.243948e-01
5.860022e+09,-6.988813e-01, -8.223632e-01
5.870022e+09,-6.998620e-01, -8.335955e-01
5.880022e+09,-7.022997e-01, -8.571176e-01
5.890021e+09,-6.828378e-01, -8.605394e-01
5.900021e+09,-6.750385e-01, -8.624050e-01
5.910021e+09,-6.659735e-01, -8.770698e-01
5.920021e+09,-6.447313e-01, -8.873751e-01
5.930021e+09,-6.422779e-01, -8.871877e-01
5.940021e+09,-6.310281e-01, -8.977357e-01
5.950021e+09,-6.150414e-01, -9.066873e-01
5.960021e+09,-6.004769e-01, -9.300298e-01
5.970020e+09,-5.874231e-01, -9.286851e-01
5.980020e+09,-5.832324e-01, -9.288777e-01
5.990020e+09,-5.606507e-01, -9.412247e-01
6.000020e+09,-5.401232e-01, -9.461915e-01
6.010020e+09,-5.346357e-01, -9.452411e-01
6.020020e+09,-5.252648e-01, -9.660939e-01
6.030020e+09,-5.167735e-01, -9.708551e-01
6.040019e+09,-5.023751e-01, -9.739559e-01
6.050019e+09,-4.751611e-01, -9.790385e-01
6.060019e+09,-4.722497e-01, -9.789977e-01
6.070019e+09,-4.575145e-01, -9.849336e-01
6.080019e+09,-4.426263e-01, -9.889644e-01
6.090019e+09,-4.300652e-01, -9.967417e-01
6.100019e+09,-4.167057e-01, -1.008229e+00
6.110019e+09,-4.075580e-01, -1.002193e+00
6.120018e+09,-3.954752e-01, -1.015232e+00
6.130018e+09,-3.859196e-01, -1.016568e+00
6.140018e+09,-3.657600e-01, -1.018083e+00
6.150018e+09,-3.555041e-01, -1.012755e+00
6.160018e+09,-3.432214e-01, -1.011801e+00
6.170018e+09,-3.241803e-01, -1.033699e+00
6.180018e+09,-3.105792e-01, -1.033664e+00
6.190017e+09,-2.997526e-01, -1.029845e+00
6.200017e+09,-2.869583e-01, -1.034080e+00
6.210017e+09,-2.759073e-01, -1.027974e+00
6.220017e+09,-2.609435e-01, -1.038501e+00
6.230017e+09,-2.489477e-01, -1.035811e+00
6.240017e+09,-2.289354e-01, -1.037555e+00
6.250017e+09,-2.269820e-01, -1.036761e+00
6.260017e+09,-2.012863e-01, -1.041136e+00
6.270016e+09,-1.940869e-01, -1.048585e+00
6.280016e+09,-1.886902e-01, -1.037800e+00
6.290016e+09,-1.605765e-01, -1.043139e+00
6.300016e+09,-1.516025e-01, -1.045753e+00
6.310016e+09,-1.455051e-01, -1.047078e+00
6.320016e+09,-1.315555e-01, -1.044311e+00
6.330016e+09,-1.034738e-01, -1.041569e+00
6.340015e+09,-1.066043e-01, -1.040266e+00
6.350015e+09,-8.278689e-02, -1.039225e+00
6.360015e+09,-6.944734e-02, -1.039817e+00
6.370015e+09,-7.697925e-02, -1.044827e+00
6.380015e+09,-4.379487e-02, -1.040166e+00
6.390015e+09,-3.053844e-02, -1.038286e+00
6.400015e+09,-1.639943e-02, -1.034076e+00
6.410015e+09,-1.667390e-02, -1.034706e+00
6.420014e+09,-5.627704e-03, -1.032251e+00
6.430014e+09,1.368557e-02, -1.035974e+00
6.440014e+09,1.626078e-02, -1.037500e+00
6.450014e+09,4.299518e-02, -1.034192e+00
6.460014e+09,4.544976e-02, -1.040129e+00
6.470014e+09,4.927907e-02, -1.031334e+00
6.480014e+09,6.332763e-02, -1.037692e+00
6.490013e+09,8.119175e-02, -1.030783e+00
6.500013e+09,9.457235e-02, -1.025723e+00
6.510013e+09,1.136127e-01, -1.027481e+00
6.520013e+09,1.057305e-01, -1.026466e+00
6.530013e+09,1.323110e-01, -1.023601e+00
6.540013e+09,1.558340e-01, -1.018596e+00
6.550013e+09,1.516765e-01, -1.017586e+00
6.560013e+09,1.670952e-01, -1.009752e+00
6.570012e+09,1.817991e-01, -1.006869e+00
6.580012e+09,1.916276e-01, -1.007003e+00
6.590012e+09,2.157123e-01, -9.970158e-01
6.600012e+09,2.207645e-01, -9.981997e-01
6.610012e+09,2.336138e-01, -9.952413e-01
6.620012e+09,2.495726e-01, -9.826447e-01
6.630012e+09,2.584224e-01, -9.833126e-01
6.640011e+09,2.682892e-01, -9.878276e-01
6.650011e+09,2.859330e-01, -9.760623e-01
6.660011e+09,2.958014e-01, -9.684798e-01
6.670011e+09,3.099261e-01, -9.718089e-01
6.680011e+09,3.165830e-01, -9.648329e-01
6.690011e+09,3.316641e-01, -9.616289e-01
6.700011e+09,3.432461e-01, -9.588643e-01
6.710011e+09,3.544017e-01, -9.456582e-01
6.720010e+09,3.672657e-01, -9.405107e-01
6.730010e+09,3.849991e-01, -9.376628e-01
6.740010e+09,3.938571e-01, -9.245717e-01
6.750010e+09,4.061055e-01, -9.178733e-01
6.760010e+09,4.085704e-01, -9.130877e-01
6.770010e+09,4.170699e-01, -8.964989e-01
6.780010e+09,4.397056e-01, -8.932350e-01
6.790009e+09,4.537324e-01, -8.976805e-01
6.800009e+09,4.574156e-01, -8.806444e-01
6.810009e+09,4.667526e-01, -8.747570e-01
6.820009e+09,4.677629e-01, -8.698341e-01
6.830009e+09,4.672107e-01, -8.602464e-01
6.840009e+09,4.979481e-01, -8.525070e-01
6.850009e+09,5.077053e-01, -8.450562e-01
6.860009e+09,5.169057e-01, -8.367797e-01
6.870008e+09,5.235699e-01, -8.276389e-01
6.880008e+09,5.275520e-01, -8.186152e-01
6.890008e+09,5.410930e-01, -8.106090e-01
6.900008e+09,5.494418e-01, -7.998142e-01
6.910008e+09,5.613153e-01, -7.857751e-01
6.920008e+09,5.660805e-01, -7.829864e-01
6.930008e+09,5.713663e-01, -7.788695e-01
6.940007e+09,5.886452e-01, -7.573342e-01
6.950007e+09,5.868774e-01, -7.592108e-01
6.960007e+09,6.066052e-01, -7.379901e-01
6.970007e+09,6.063740e-01, -7.360783e-01
6.980007e+09,6.146775e-01, -7.355603e-01
6.990007e+09,6.167702e-01, -7.368118e-01
7.000007e+09,6.337634e-01, -7.128948e-01
7.010007e+09,6.313873e-01, -7.016312e-01
7.020006e+09,6.394274e-01, -6.865801e-01
7.030006e+09,6.491317e-01, -6.873031e-01
7.040006e+09,6.628707e-01, -6.677091e-01
7.050006e+09,6.667589e-01, -6.651900e-01
7.060006e+09,6.697023e-01, -6.668652e-01
7.070006e+09,6.713200e-01, -6.417394e-01
7.080006e+09,6.864769e-01, -6.346654e-01
7.090005e+09,6.831997e-01, -6.356018e-01
7.100005e+09,6.985978e-01, -6.146549e-01
7.110005e+09,7.035118e-01, -6.059517e-01
7.120005e+09,7.084399e-01, -6.043532e-01
7.130005e+09,7.219251e-01, -5.859680e-01
7.140005e+09,7.223371e-01, -5.688914e-01
7.150005e+09,7.297900e-01, -5.597279e-01
7.160005e+09,7.375474e-01, -5.557119e-01
7.170004e+09,7.362947e-01, -5.439358e-01
7.180004e+09,7.496184e-01, -5.471410e-01
7.190004e+09,7.533054e-01, -5.270425e-01
7.200004e+09,7.711843e-01, -5.194454e-01
7.210004e+09,7.652703e-01, -5.032799e-01
7.220004e+09,7.726832e-01, -4.917818e-01
7.230004e+09,7.678805e-01, -4.880625e-01
7.240003e+09,7.856484e-01, -4.702520e-01
7.250003e+09,7.787001e-01, -4.637140e-01
7.260003e+09,7.866690e-01, -4.510034e-01
7.270003e+09,7.984014e-01, -4.459692e-01
7.280003e+09,8.150368e-01, -4.268860e-01
7.290003e+09,8.007758e-01, -4.275868e-01
7.300003e+09,8.062607e-01, -4.087744e-01
7.310003e+09,8.111156e-01, -4.017264e-01
7.320002e+09,8.237043e-01, -3.901015e-01
7.330002e+09,8.345866e-01, -3.703489e-01
7.340002e+09,8.340725e-01, -3.665313e-01
7.350002e+09,8.412308e-01, -3.629455e-01
7.360002e+09,8.320144e-01, -3.608244e-01
7.370002e+09,8.431498e-01, -3.468911e-01
7.380002e+09,8.570488e-01, -3.274522e-01
7.390001e+09,8.528953e-01, -3.216646e-01
7.400001e+09,8.606769e-01, -3.161450e-01
7.410001e+09,8.599276e-01, -2.946599e-01
7.420001e+09,8.565169e-01, -2.937637e-01
7.430001e+09,8.603038e-01, -2.935421e-01
7.440001e+09,8.584713e-01, -2.732060e-01
7.450001e+09,8.694917e-01, -2.625576e-01
7.460001e+09,8.694113e-01, -2.483428e-01
7.470000e+09,8.781426e-01, -2.309349e-01
7.480000e+09,8.721624e-01, -2.404845e-01
7.490000e+09,8.782343e-01, -2.234953e-01
7.500000e+09,8.776792e-01, -2.096547e-01
